Annee,Tour,Code Departement,Libelle Departement,Circonscription,Inscrits,Votants,Exprimes,Blancs et nuls,Voix_x,Nuance,Positionnement,Pauvreté,carbone,Production brute d’électricité primaire (GWH),Production brute d’électricité primaire renouvelable (GWH),Production brute d’électricité nucléaire (GWH),Prix gaz fr,Prix electricite fr,Taux inflation,Smic,Revenu salarial annuel moyen,CPSO,Femmes,Hommes,Popu,Taux chomage,Age Median FR,Age Moyen Fr,Entreprises,Evolution Emploi total,Evolution Emploi salarié privé,Evolution Emploi salarié public,Evolution Emploi non salarié,Crimes pn,Crimes gendarmes,President,Voix_y,Is_President
1973,2,78,YVELINES,4,60625,50545,48806,1739.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,4,60625,50545,48806,1739.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,4,60625,50545,48806,1739.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,4,60625,50545,48806,1739.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,4,60625,50545,48806,1739.0,22531,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,4,60625,50545,48806,1739.0,26275,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,17811,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,5,55540,45676,43359,2317.0,25548,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,5757,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,16304,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,6,49174,41075,40700,375.0,18639,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,25352,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,7,64713,54367,51256,3111.0,25904,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,25011,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,78,YVELINES,8,74052,61353,58500,2853.0,33489,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,31542,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,1,82822,66273,64578,1695.0,33036,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,9652,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,18580,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,79,DEUX-SEVRES,3,58135,48433,47623,810.0,19391,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,20757,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,1,55313,46049,43736,2313.0,22979,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,20912,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,2,59834,49508,48290,1218.0,27378,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,21390,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,8,ARDENNES,3,52966,45350,44504,846.0,23114,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,Parti Socialiste ,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,29992,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,2,80,SOMME,1,81401,69434,66812,2622.0,36820,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
